"Rk","G","Month","Day","Year","Age.Year","Age.Day","Tm","X","Opp","X.1","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","PM","Season","Date","Status","Name","LName"
66,66,4,2,1993,30,44,"CHI","","NJN","W (+13)",1,"38:00:00",16,24,0.667,0,0,NA,8,9,0.889,1,6,7,7,9,1,5,3,40,40.1,NA,9,1993-04-02,"Regular Season","Michael","Jordan"
67,67,4,4,1993,30,46,"CHI","@","BOS","W (+12)",1,"40:00:00",14,23,0.609,1,1,1,3,6,0.5,1,4,5,2,2,0,4,2,32,20.8,NA,9,1993-04-04,"Regular Season","Michael","Jordan"
68,68,4,6,1993,30,48,"CHI","@","MIL","L (-4)",1,"44:00:00",13,30,0.433,1,6,0.167,3,4,0.75,1,4,5,6,4,0,5,4,30,17.3,NA,9,1993-04-06,"Regular Season","Michael","Jordan"
69,69,4,9,1993,30,51,"CHI","@","ATL","W (+1)",1,"44:00:00",12,23,0.522,1,3,0.333,5,5,1,1,11,12,4,4,2,7,2,30,23.1,NA,9,1993-04-09,"Regular Season","Michael","Jordan"
70,70,4,10,1993,30,52,"CHI","@","IND","W (+5)",1,"42:00:00",11,25,0.44,0,1,0,3,4,0.75,2,4,6,5,5,0,3,3,25,18.4,NA,9,1993-04-10,"Regular Season","Michael","Jordan"
71,71,4,12,1993,30,54,"CHI","@","DET","W (+3)",1,"41:00:00",9,21,0.429,0,4,0,5,5,1,0,6,6,4,2,0,3,3,23,14.3,NA,9,1993-04-12,"Regular Season","Michael","Jordan"
72,72,4,14,1993,30,56,"CHI","","MIA","W (+27)",1,"31:00:00",12,19,0.632,3,4,0.75,7,7,1,1,3,4,4,2,0,1,3,34,29.7,NA,9,1993-04-14,"Regular Season","Michael","Jordan"
73,73,4,16,1993,30,58,"CHI","","MIL","W (+14)",1,"35:00:00",15,25,0.6,0,3,0,17,21,0.81,1,6,7,5,5,0,1,1,47,43.5,NA,9,1993-04-16,"Regular Season","Michael","Jordan"
74,74,4,18,1993,30,60,"CHI","@","CLE","L (-9)",1,"45:00:00",13,26,0.5,0,3,0,6,7,0.857,1,0,1,9,0,1,3,3,32,22.1,NA,9,1993-04-18,"Regular Season","Michael","Jordan"
75,75,4,20,1993,30,62,"CHI","","PHI","W (+29)",1,"27:00:00",12,22,0.545,3,6,0.5,1,1,1,1,2,3,4,8,0,1,1,28,28.1,NA,9,1993-04-20,"Regular Season","Michael","Jordan"
76,76,4,22,1993,30,64,"CHI","","DET","W (+6)",1,"46:00:00",15,27,0.556,0,1,0,6,11,0.545,1,6,7,4,4,0,2,4,36,26.8,NA,9,1993-04-22,"Regular Season","Michael","Jordan"
77,77,4,23,1993,30,65,"CHI","@","CHH","L (-1)",1,"38:00:00",15,27,0.556,1,2,0.5,7,8,0.875,1,3,4,3,0,0,2,3,38,25.2,NA,9,1993-04-23,"Regular Season","Michael","Jordan"
78,78,4,25,1993,30,67,"CHI","@","NYK","L (-5)",1,"37:00:00",10,28,0.357,0,2,0,1,3,0.333,5,1,6,7,1,1,4,1,21,10.6,NA,9,1993-04-25,"Regular Season","Michael","Jordan"
1,1,4,30,1993,30,72,"CHI","","ATL","W (+24)",1,"29:00:00",15,26,0.577,2,4,0.5,3,4,0.75,3,4,7,5,0,0,0,3,35,28,NA,9,1993-04-30,"Playoffs","Michael","Jordan"
2,2,5,2,1993,30,74,"CHI","","ATL","W (+15)",1,"38:00:00",10,24,0.417,2,4,0.5,7,8,0.875,0,6,6,4,3,4,0,5,29,24.2,NA,9,1993-05-02,"Playoffs","Michael","Jordan"
3,3,5,4,1993,30,76,"CHI","@","ATL","W (+10)",1,"40:00:00",16,28,0.571,2,5,0.4,5,5,1,0,7,7,4,2,1,4,4,39,27.8,NA,9,1993-05-04,"Playoffs","Michael","Jordan"
4,4,5,11,1993,30,83,"CHI","","CLE","W (+7)",1,"42:00:00",16,30,0.533,0,4,0,11,11,1,0,0,0,4,3,1,3,3,43,30.7,NA,9,1993-05-11,"Playoffs","Michael","Jordan"
5,5,5,13,1993,30,85,"CHI","","CLE","W (+19)",1,"31:00:00",8,18,0.444,0,2,0,2,5,0.4,2,3,5,6,2,0,2,0,18,13.9,NA,9,1993-05-13,"Playoffs","Michael","Jordan"
6,6,5,15,1993,30,87,"CHI","@","CLE","W (+6)",1,"40:00:00",12,24,0.5,0,1,0,8,10,0.8,2,4,6,5,2,0,2,1,32,24.9,NA,9,1993-05-15,"Playoffs","Michael","Jordan"
7,7,5,17,1993,30,89,"CHI","@","CLE","W (+2)",1,"40:00:00",11,24,0.458,2,2,1,7,9,0.778,3,6,9,6,2,1,4,2,31,23.8,NA,9,1993-05-17,"Playoffs","Michael","Jordan"
8,8,5,23,1993,30,95,"CHI","@","NYK","L (-8)",1,"43:00:00",10,27,0.37,2,4,0.5,5,6,0.833,1,1,2,5,4,0,1,5,27,17.2,NA,9,1993-05-23,"Playoffs","Michael","Jordan"
9,9,5,25,1993,30,97,"CHI","@","NYK","L (-5)",1,"39:00:00",12,32,0.375,1,7,0.143,11,13,0.846,3,6,9,1,2,0,3,3,36,20,NA,9,1993-05-25,"Playoffs","Michael","Jordan"
10,10,5,29,1993,30,101,"CHI","","NYK","W (+20)",1,"38:00:00",3,18,0.167,0,0,NA,16,17,0.941,1,7,8,11,2,2,2,1,22,21.7,NA,9,1993-05-29,"Playoffs","Michael","Jordan"
11,11,5,31,1993,30,103,"CHI","","NYK","W (+10)",1,"39:00:00",18,30,0.6,6,9,0.667,12,14,0.857,0,6,6,2,2,1,2,5,54,41.3,NA,9,1993-05-31,"Playoffs","Michael","Jordan"
12,12,6,2,1993,30,105,"CHI","@","NYK","W (+3)",1,"45:00:00",11,24,0.458,0,1,0,7,9,0.778,2,8,10,14,2,1,5,2,29,26.3,NA,9,1993-06-02,"Playoffs","Michael","Jordan"
13,13,6,4,1993,30,107,"CHI","","NYK","W (+8)",1,"45:00:00",8,24,0.333,1,4,0.25,8,9,0.889,0,2,2,9,3,2,1,4,25,19.7,NA,9,1993-06-04,"Playoffs","Michael","Jordan"
14,14,6,9,1993,30,112,"CHI","@","PHO","W (+8)",1,"43:00:00",14,28,0.5,0,1,0,3,4,0.75,2,5,7,5,5,1,2,2,31,25.9,NA,9,1993-06-09,"Playoffs","Michael","Jordan"
15,15,6,11,1993,30,114,"CHI","@","PHO","W (+3)",1,"40:00:00",18,36,0.5,2,2,1,4,5,0.8,5,7,12,9,2,0,5,2,42,31.7,NA,9,1993-06-11,"Playoffs","Michael","Jordan"
16,16,6,13,1993,30,116,"CHI","","PHO","L (-8)",1,"57:00:00",19,43,0.442,3,9,0.333,3,6,0.5,3,6,9,6,2,1,3,5,44,26.1,NA,9,1993-06-13,"Playoffs","Michael","Jordan"
17,17,6,16,1993,30,119,"CHI","","PHO","W (+6)",1,"46:00:00",21,37,0.568,0,1,0,13,18,0.722,1,7,8,4,0,0,1,3,55,38.9,NA,9,1993-06-16,"Playoffs","Michael","Jordan"
18,18,6,18,1993,30,121,"CHI","","PHO","L (-10)",1,"44:00:00",16,29,0.552,2,7,0.286,7,10,0.7,1,6,7,7,0,2,2,5,41,30.7,NA,9,1993-06-18,"Playoffs","Michael","Jordan"
19,19,6,20,1993,30,123,"CHI","@","PHO","W (+1)",1,"44:00:00",13,26,0.5,3,5,0.6,4,6,0.667,3,5,8,7,1,0,3,3,33,24.5,NA,9,1993-06-20,"Playoffs","Michael","Jordan"
1,1,3,19,1995,32,30,"CHI","@","IND","L (-7)",1,"43:00:00",7,28,0.25,0,4,0,5,6,0.833,2,4,6,6,3,0,3,3,19,7.4,NA,10,1995-03-19,"Regular Season","Michael","Jordan"
2,2,3,22,1995,32,33,"CHI","@","BOS","W (+17)",1,"26:00:00",9,17,0.529,1,3,0.333,8,8,1,0,3,3,3,2,1,0,4,27,22.8,NA,10,1995-03-22,"Regular Season","Michael","Jordan"
3,3,3,24,1995,32,35,"CHI","","ORL","L (-7)",1,"44:00:00",7,23,0.304,0,2,0,7,11,0.636,0,4,4,8,5,2,2,2,21,16.5,NA,10,1995-03-24,"Regular Season","Michael","Jordan"
4,4,3,25,1995,32,36,"CHI","@","ATL","W (+1)",1,"43:00:00",14,26,0.538,0,1,0,4,4,1,0,4,4,2,1,0,0,2,32,22.2,NA,10,1995-03-25,"Regular Season","Michael","Jordan"
5,5,3,28,1995,32,39,"CHI","@","NYK","W (+2)",1,"39:00:00",21,37,0.568,3,4,0.75,10,11,0.909,0,4,4,2,1,0,2,3,55,37.5,NA,10,1995-03-28,"Regular Season","Michael","Jordan"
6,6,3,30,1995,32,41,"CHI","","BOS","W (+18)",1,"39:00:00",8,17,0.471,2,2,1,5,7,0.714,0,11,11,6,0,0,4,2,23,16.2,NA,10,1995-03-30,"Regular Season","Michael","Jordan"
7,7,4,1,1995,32,43,"CHI","","PHI","W (+7)",1,"35:00:00",5,19,0.263,0,1,0,2,4,0.5,1,4,5,6,1,1,3,2,12,3.9,NA,10,1995-04-01,"Regular Season","Michael","Jordan"
8,8,4,5,1995,32,47,"CHI","@","NJN","W (+7)",1,"43:00:00",13,31,0.419,1,1,1,10,14,0.714,3,8,11,2,3,1,2,3,37,25.3,NA,10,1995-04-05,"Regular Season","Michael","Jordan"
9,9,4,7,1995,32,49,"CHI","","CLE","W (+9)",1,"42:00:00",9,27,0.333,1,2,0.5,9,10,0.9,0,8,8,9,2,1,4,5,28,17.7,NA,10,1995-04-07,"Regular Season","Michael","Jordan"
10,10,4,9,1995,32,51,"CHI","@","CLE","L (-1)",1,"46:00:00",9,26,0.346,2,3,0.667,1,2,0.5,4,5,9,5,1,1,3,2,21,11.7,NA,10,1995-04-09,"Regular Season","Michael","Jordan"
11,11,4,11,1995,32,53,"CHI","","IND","W (+7)",1,"42:00:00",8,27,0.296,1,1,1,8,10,0.8,2,9,11,6,1,2,1,4,25,16.6,NA,10,1995-04-11,"Regular Season","Michael","Jordan"
12,12,4,12,1995,32,54,"CHI","@","DET","W (+11)",1,"44:00:00",12,23,0.522,1,2,0.5,4,4,1,1,8,9,9,0,0,4,4,29,21.5,NA,10,1995-04-12,"Regular Season","Michael","Jordan"
13,13,4,16,1995,32,58,"CHI","","NYK","W (+21)",1,"37:00:00",8,19,0.421,0,0,NA,12,14,0.857,4,2,6,4,3,1,1,2,28,25.2,NA,10,1995-04-16,"Regular Season","Michael","Jordan"
14,14,4,17,1995,32,59,"CHI","@","MIA","W (+5)",1,"40:00:00",9,21,0.429,0,0,NA,13,16,0.813,0,5,5,4,3,0,1,2,31,24.2,NA,10,1995-04-17,"Regular Season","Michael","Jordan"
15,15,4,20,1995,32,62,"CHI","","DET","W (+15)",1,"27:00:00",8,18,0.444,0,0,NA,1,1,1,4,4,8,7,1,2,0,2,17,18.1,NA,10,1995-04-20,"Regular Season","Michael","Jordan"
16,16,4,22,1995,32,64,"CHI","","CHH","W (+16)",1,"33:00:00",8,16,0.5,0,2,0,3,4,0.75,0,2,2,4,0,0,1,1,19,12.6,NA,10,1995-04-22,"Regular Season","Michael","Jordan"
17,17,4,23,1995,32,65,"CHI","@","MIL","L (-4)",1,"45:00:00",11,29,0.379,4,4,1,7,10,0.7,4,7,11,7,3,1,4,4,33,23.8,NA,10,1995-04-23,"Regular Season","Michael","Jordan"
1,1,4,28,1995,32,70,"CHI","@","CHH","W (+8)",1,"47:00:00",18,32,0.563,1,4,0.25,11,11,1,1,8,9,8,1,1,3,1,48,39.8,NA,10,1995-04-28,"Playoffs","Michael","Jordan"
2,2,4,30,1995,32,72,"CHI","@","CHH","L (-17)",1,"40:00:00",13,25,0.52,3,6,0.5,3,6,0.5,3,4,7,7,0,0,5,5,32,19.7,NA,10,1995-04-30,"Playoffs","Michael","Jordan"
3,3,5,2,1995,32,74,"CHI","","CHH","W (+23)",1,"38:00:00",9,19,0.474,1,2,0.5,6,7,0.857,2,4,6,3,4,2,6,3,25,17.8,NA,10,1995-05-02,"Playoffs","Michael","Jordan"
4,4,5,4,1995,32,76,"CHI","","CHH","W (+1)",1,"41:00:00",8,21,0.381,3,5,0.6,5,6,0.833,1,3,4,5,3,0,3,4,24,15.6,NA,10,1995-05-04,"Playoffs","Michael","Jordan"
5,5,5,7,1995,32,79,"CHI","@","ORL","L (-3)",1,"40:00:00",8,22,0.364,0,2,0,3,5,0.6,2,3,5,3,1,0,8,2,19,2.6,NA,10,1995-05-07,"Playoffs","Michael","Jordan"
6,6,5,10,1995,32,82,"CHI","@","ORL","W (+10)",1,"43:00:00",17,30,0.567,1,1,1,3,8,0.375,3,4,7,3,4,4,2,4,38,30.4,NA,10,1995-05-10,"Playoffs","Michael","Jordan"
7,7,5,12,1995,32,84,"CHI","","ORL","L (-9)",1,"43:00:00",15,31,0.484,0,3,0,10,10,1,4,3,7,4,0,1,4,3,40,26.3,NA,10,1995-05-12,"Playoffs","Michael","Jordan"
8,8,5,14,1995,32,86,"CHI","","ORL","W (+11)",1,"44:00:00",9,21,0.429,0,1,0,8,8,1,2,5,7,3,4,0,4,2,26,19.1,NA,10,1995-05-14,"Playoffs","Michael","Jordan"
9,9,5,16,1995,32,88,"CHI","@","ORL","L (-8)",1,"45:00:00",15,28,0.536,1,4,0.25,8,8,1,0,4,4,2,2,2,0,1,39,31,NA,10,1995-05-16,"Playoffs","Michael","Jordan"
10,10,5,18,1995,32,90,"CHI","","ORL","L (-6)",1,"39:00:00",8,19,0.421,1,2,0.5,7,10,0.7,2,7,9,7,4,4,6,5,24,19.9,NA,10,1995-05-18,"Playoffs","Michael","Jordan"
1,1,11,3,1995,32,259,"CHI","","CHH","W (+14)",1,"39:00:00",16,29,0.552,3,7,0.429,7,9,0.778,1,5,6,7,0,0,1,4,42,31.8,NA,11,1995-11-03,"Regular Season","Michael","Jordan"
2,2,11,4,1995,32,260,"CHI","","BOS","W (+22)",1,"21:00",5,12,0.417,0,1,0,5,7,0.714,0,0,0,3,3,1,0,4,15,12,NA,11,1995-11-04,"Regular Season","Michael","Jordan"
3,3,11,7,1995,32,263,"CHI","","TOR","W (+9)",1,"40:00:00",13,19,0.684,3,4,0.75,9,9,1,1,3,4,5,4,0,1,2,38,37.2,NA,11,1995-11-07,"Regular Season","Michael","Jordan"
4,4,11,9,1995,32,265,"CHI","@","CLE","W (+18)",1,"37:00:00",12,24,0.5,4,8,0.5,1,2,0.5,0,5,5,3,0,0,3,3,29,16,NA,11,1995-11-09,"Regular Season","Michael","Jordan"
5,5,11,11,1995,32,267,"CHI","","POR","W (+4)",1,"40:00:00",11,23,0.478,0,2,0,14,15,0.933,2,1,3,7,1,1,3,3,36,28,NA,11,1995-11-11,"Regular Season","Michael","Jordan"
6,6,11,14,1995,32,270,"CHI","@","ORL","L (-6)",1,"40:00:00",8,20,0.4,3,7,0.429,4,5,0.8,2,5,7,6,2,0,2,4,23,17.3,NA,11,1995-11-14,"Regular Season","Michael","Jordan"
7,7,11,15,1995,32,271,"CHI","","CLE","W (+19)",1,"29:00:00",7,10,0.7,1,2,0.5,5,7,0.714,1,6,7,2,1,0,1,2,20,18.1,NA,11,1995-11-15,"Regular Season","Michael","Jordan"
8,8,11,17,1995,32,273,"CHI","","NJN","W (+15)",1,"35:00:00",7,16,0.438,0,1,0,4,4,1,1,2,3,3,4,0,5,3,18,10.8,NA,11,1995-11-17,"Regular Season","Michael","Jordan"
9,9,11,21,1995,32,277,"CHI","@","DAL","W (+6)",1,"45:00:00",12,25,0.48,0,2,0,12,13,0.923,0,8,8,5,2,2,0,3,36,31,NA,11,1995-11-21,"Regular Season","Michael","Jordan"
10,10,11,22,1995,32,278,"CHI","@","SAS","W (+9)",1,"43:00:00",15,27,0.556,1,1,1,7,8,0.875,2,7,9,2,4,0,5,5,38,26.6,NA,11,1995-11-22,"Regular Season","Michael","Jordan"
11,11,11,24,1995,32,280,"CHI","@","UTA","W (+5)",1,"40:00:00",9,21,0.429,2,5,0.4,14,17,0.824,0,8,8,6,1,0,4,3,34,24.1,NA,11,1995-11-24,"Regular Season","Michael","Jordan"
12,12,11,26,1995,32,282,"CHI","@","SEA","L (-5)",1,"40:00:00",6,19,0.316,0,4,0,10,11,0.909,2,3,5,4,2,0,4,1,22,13.4,NA,11,1995-11-26,"Regular Season","Michael","Jordan"
13,13,11,27,1995,32,283,"CHI","@","POR","W (+3)",1,"41:00:00",13,22,0.591,0,3,0,7,8,0.875,1,2,3,8,4,0,4,3,33,28.1,NA,11,1995-11-27,"Regular Season","Michael","Jordan"
14,14,11,30,1995,32,286,"CHI","@","VAN","W (+6)",1,"39:00:00",14,26,0.538,0,2,0,1,2,0.5,1,2,3,4,3,0,2,1,29,20.7,NA,11,1995-11-30,"Regular Season","Michael","Jordan"
15,15,12,2,1995,32,288,"CHI","@","LAC","W (+6)",1,"43:00:00",13,22,0.591,0,2,0,11,14,0.786,5,6,11,5,4,1,2,3,37,35.9,NA,11,1995-12-02,"Regular Season","Michael","Jordan"
16,16,12,6,1995,32,292,"CHI","","NYK","W (+7)",1,"45:00:00",8,27,0.296,0,0,NA,6,6,1,0,3,3,8,0,0,0,3,22,11.6,NA,11,1995-12-06,"Regular Season","Michael","Jordan"
17,17,12,8,1995,32,294,"CHI","","SAS","W (+19)",1,"36:00:00",11,23,0.478,0,1,0,6,6,1,1,4,5,6,3,1,1,4,28,23.5,NA,11,1995-12-08,"Regular Season","Michael","Jordan"
18,18,12,9,1995,32,295,"CHI","@","MIL","W (+12)",1,"42:00:00",16,28,0.571,0,0,NA,13,16,0.813,3,2,5,4,2,0,2,3,45,34.9,NA,11,1995-12-09,"Regular Season","Michael","Jordan"
19,19,12,13,1995,32,299,"CHI","","ORL","W (+9)",1,"43:00:00",15,30,0.5,4,7,0.571,2,6,0.333,3,3,6,2,2,1,4,3,36,21.3,NA,11,1995-12-13,"Regular Season","Michael","Jordan"
20,20,12,14,1995,32,300,"CHI","@","ATL","W (+19)",1,"31:00:00",8,16,0.5,1,4,0.25,5,5,1,1,2,3,1,0,0,3,3,22,11.8,NA,11,1995-12-14,"Regular Season","Michael","Jordan"
21,21,12,16,1995,32,302,"CHI","","LAL","W (+20)",1,"38:00:00",5,20,0.25,0,1,0,10,10,1,2,5,7,6,5,1,3,2,20,17,NA,11,1995-12-16,"Regular Season","Michael","Jordan"
22,22,12,18,1995,32,304,"CHI","@","BOS","W (+9)",1,"40:00:00",16,27,0.593,0,1,0,5,8,0.625,0,6,6,3,5,0,2,2,37,29.4,NA,11,1995-12-18,"Regular Season","Michael","Jordan"
23,23,12,19,1995,32,305,"CHI","","DAL","W (+13)",1,"36:00:00",12,23,0.522,0,1,0,8,8,1,1,3,4,4,1,0,0,1,32,25.7,NA,11,1995-12-19,"Regular Season","Michael","Jordan"
24,24,12,22,1995,32,308,"CHI","","TOR","W (+9)",1,"40:00:00",9,19,0.474,2,3,0.667,7,7,1,3,7,10,5,3,0,2,1,27,25.6,NA,11,1995-12-22,"Regular Season","Michael","Jordan"
25,25,12,23,1995,32,309,"CHI","","UTA","W (+14)",1,"37:00:00",12,22,0.545,1,2,0.5,5,5,1,1,6,7,8,3,1,2,2,30,28.4,NA,11,1995-12-23,"Regular Season","Michael","Jordan"
26,26,12,26,1995,32,312,"CHI","@","IND","L (-6)",1,"43:00:00",11,28,0.393,1,2,0.5,7,9,0.778,2,8,10,4,1,2,2,3,30,19.8,NA,11,1995-12-26,"Regular Season","Michael","Jordan"
27,27,12,29,1995,32,315,"CHI","","IND","W (+27)",1,"36:00:00",8,20,0.4,0,2,0,13,18,0.722,3,4,7,3,3,0,4,4,29,19,NA,11,1995-12-29,"Regular Season","Michael","Jordan"
28,28,12,30,1995,32,316,"CHI","","ATL","W (+2)",1,"42:00:00",14,27,0.519,1,2,0.5,4,6,0.667,2,5,7,6,4,1,5,3,33,24.5,NA,11,1995-12-30,"Regular Season","Michael","Jordan"
29,29,1,3,1996,32,320,"CHI","","HOU","W (+14)",1,"40:00:00",17,29,0.586,1,1,1,3,4,0.75,3,5,8,5,3,0,1,3,38,32,NA,11,1996-01-03,"Regular Season","Michael","Jordan"
30,30,1,4,1996,32,321,"CHI","@","CHH","W (+24)",1,"34:00:00",11,20,0.55,0,1,0,5,7,0.714,1,4,5,5,1,0,1,1,27,21.6,NA,11,1996-01-04,"Regular Season","Michael","Jordan"
31,31,1,6,1996,32,323,"CHI","","MIL","W (+29)",1,"37:00:00",10,20,0.5,2,4,0.5,10,12,0.833,1,1,2,3,3,1,0,2,32,27.2,NA,11,1996-01-06,"Regular Season","Michael","Jordan"
32,32,1,10,1996,32,327,"CHI","","SEA","W (+26)",1,"36:00:00",14,25,0.56,1,2,0.5,6,7,0.857,1,13,14,5,0,1,4,2,35,26.7,NA,11,1996-01-10,"Regular Season","Michael","Jordan"
33,33,1,13,1996,32,330,"CHI","@","PHI","W (+27)",1,"34:00:00",18,28,0.643,5,7,0.714,7,7,1,3,7,10,2,1,1,2,1,48,40.5,NA,11,1996-01-13,"Regular Season","Michael","Jordan"
34,34,1,15,1996,32,332,"CHI","@","WSB","W (+7)",1,"39:00:00",16,31,0.516,3,7,0.429,11,11,1,0,4,4,2,1,0,5,5,46,27.3,NA,11,1996-01-15,"Regular Season","Michael","Jordan"
35,35,1,16,1996,32,333,"CHI","","PHI","W (+12)",1,"32:00:00",13,22,0.591,2,6,0.333,4,6,0.667,3,4,7,2,3,0,1,1,32,27.3,NA,11,1996-01-16,"Regular Season","Michael","Jordan"
36,36,1,18,1996,32,335,"CHI","@","TOR","W (+3)",1,"43:00:00",14,28,0.5,4,8,0.5,6,8,0.75,4,5,9,2,1,0,1,0,38,28.9,NA,11,1996-01-18,"Regular Season","Michael","Jordan"
37,37,1,21,1996,32,338,"CHI","@","DET","W (+15)",1,"43:00:00",12,23,0.522,3,5,0.6,9,11,0.818,3,5,8,4,2,1,3,1,36,29.6,NA,11,1996-01-21,"Regular Season","Michael","Jordan"
38,38,1,23,1996,32,340,"CHI","@","NYK","W (+20)",1,"36:00:00",13,23,0.565,3,4,0.75,4,5,0.8,1,5,6,4,3,0,2,1,33,27.3,NA,11,1996-01-23,"Regular Season","Michael","Jordan"
39,39,1,24,1996,32,341,"CHI","","VAN","W (+20)",1,"26:00:00",4,10,0.4,0,1,0,4,6,0.667,1,2,3,6,0,0,1,4,12,8.7,NA,11,1996-01-24,"Regular Season","Michael","Jordan"
40,40,1,26,1996,32,343,"CHI","","MIA","W (+22)",1,"35:00:00",10,21,0.476,1,3,0.333,4,5,0.8,4,5,9,4,3,2,8,4,25,15.8,NA,11,1996-01-26,"Regular Season","Michael","Jordan"
41,41,1,28,1996,32,345,"CHI","","PHO","W (+11)",1,"42:00:00",13,25,0.52,0,2,0,5,7,0.714,3,3,6,6,3,1,2,5,31,24.8,NA,11,1996-01-28,"Regular Season","Michael","Jordan"
42,42,1,30,1996,32,347,"CHI","@","HOU","W (+11)",1,"43:00:00",7,26,0.269,1,6,0.167,7,8,0.875,3,5,8,1,4,0,2,3,22,11.3,NA,11,1996-01-30,"Regular Season","Michael","Jordan"
43,43,2,1,1996,32,349,"CHI","@","SAC","W (+20)",1,"38:00:00",7,16,0.438,0,1,0,13,14,0.929,0,2,2,1,2,1,4,4,27,16.6,NA,11,1996-02-01,"Regular Season","Michael","Jordan"
44,44,2,2,1996,32,350,"CHI","@","LAL","W (+15)",1,"39:00:00",8,17,0.471,0,0,NA,1,1,1,3,4,7,7,1,0,3,2,17,13.7,NA,11,1996-02-02,"Regular Season","Michael","Jordan"
45,45,2,4,1996,32,352,"CHI","@","DEN","L (-6)",1,"42:00:00",13,29,0.448,4,7,0.571,9,11,0.818,0,3,3,4,3,1,4,1,39,26.1,NA,11,1996-02-04,"Regular Season","Michael","Jordan"
46,46,2,6,1996,32,354,"CHI","@","PHO","L (-10)",1,"40:00:00",9,22,0.409,0,2,0,10,17,0.588,2,0,2,6,3,0,3,5,28,17,NA,11,1996-02-06,"Regular Season","Michael","Jordan"
47,47,2,7,1996,32,355,"CHI","@","GSW","W (+4)",1,"46:00:00",15,31,0.484,0,0,NA,10,13,0.769,6,5,11,6,3,2,2,3,40,34.2,NA,11,1996-02-07,"Regular Season","Michael","Jordan"
48,48,2,13,1996,32,361,"CHI","","WSB","W (+13)",1,"36:00:00",11,23,0.478,2,3,0.667,8,10,0.8,2,7,9,3,0,0,4,2,32,20.3,NA,11,1996-02-13,"Regular Season","Michael","Jordan"
49,49,2,15,1996,32,363,"CHI","@","DET","W (+3)",1,"49:00:00",10,30,0.333,0,1,0,12,12,1,2,6,8,5,3,0,1,2,32,22.9,NA,11,1996-02-15,"Regular Season","Michael","Jordan"
50,50,2,16,1996,32,364,"CHI","@","MIN","W (+3)",1,"38:00:00",13,23,0.565,4,4,1,5,5,1,1,6,7,4,0,1,2,1,35,27.7,NA,11,1996-02-16,"Regular Season","Michael","Jordan"
51,51,2,18,1996,33,1,"CHI","@","IND","W (+8)",1,"42:00:00",16,29,0.552,3,4,0.75,9,10,0.9,4,1,5,7,3,2,3,2,44,38.3,NA,11,1996-02-18,"Regular Season","Michael","Jordan"
52,52,2,20,1996,33,3,"CHI","","CLE","W (+26)",1,"35:00:00",6,19,0.316,0,0,NA,2,3,0.667,3,6,9,6,0,0,0,3,14,9.6,NA,11,1996-02-20,"Regular Season","Michael","Jordan"
53,53,2,22,1996,33,5,"CHI","@","ATL","W (+5)",1,"43:00:00",15,26,0.577,2,2,1,2,2,1,1,2,3,3,0,1,2,0,34,23.9,NA,11,1996-02-22,"Regular Season","Michael","Jordan"
54,54,2,23,1996,33,6,"CHI","@","MIA","L (-9)",1,"40:00:00",9,21,0.429,1,4,0.25,12,13,0.923,3,6,9,5,4,0,3,4,31,26.3,NA,11,1996-02-23,"Regular Season","Michael","Jordan"
55,55,2,25,1996,33,8,"CHI","","ORL","W (+20)",1,"40:00:00",8,19,0.421,1,1,1,6,8,0.75,2,3,5,7,2,0,1,2,23,19.5,NA,11,1996-02-25,"Regular Season","Michael","Jordan"
56,56,2,27,1996,33,10,"CHI","","MIN","W (+21)",1,"41:00:00",11,24,0.458,2,3,0.667,11,12,0.917,2,4,6,7,2,0,1,2,35,29.9,NA,11,1996-02-27,"Regular Season","Michael","Jordan"
57,57,3,1,1996,33,13,"CHI","","GSW","W (+23)",1,"35:00:00",7,17,0.412,1,3,0.333,2,3,0.667,0,3,3,6,6,0,3,1,17,15.2,NA,11,1996-03-01,"Regular Season","Michael","Jordan"
58,58,3,2,1996,33,14,"CHI","","BOS","W (+32)",1,"32:00:00",8,15,0.533,0,2,0,5,8,0.625,3,5,8,8,4,1,1,0,21,25.4,NA,11,1996-03-02,"Regular Season","Michael","Jordan"
59,59,3,5,1996,33,17,"CHI","","MIL","W (+9)",1,"32:00:00",12,20,0.6,4,5,0.8,5,6,0.833,4,4,8,4,2,0,3,0,33,29.2,NA,11,1996-03-05,"Regular Season","Michael","Jordan"
60,60,3,7,1996,33,19,"CHI","","DET","W (+21)",1,"38:00:00",21,28,0.75,2,4,0.5,9,10,0.9,2,9,11,2,6,0,4,3,53,47.7,NA,11,1996-03-07,"Regular Season","Michael","Jordan"
61,61,3,10,1996,33,22,"CHI","@","NYK","L (-32)",1,"43:00:00",12,26,0.462,2,4,0.5,6,7,0.857,1,7,8,3,1,1,7,3,32,16.6,NA,11,1996-03-10,"Regular Season","Michael","Jordan"
62,62,3,13,1996,33,25,"CHI","","WSB","W (+17)",1,"36:00:00",12,25,0.48,2,6,0.333,11,12,0.917,0,6,6,5,1,0,3,2,37,26.4,NA,11,1996-03-13,"Regular Season","Michael","Jordan"
